koahao,college,major,subject1,subject1_score,subject2,subject2_score,subject3,subject3_score,subject4,subject4_score,net_score,total_score
103582210000817,229大数据学院,085400电子信息,101思想政治理论,74,201英语（一）,88,301数学（一）,84,408计算机学科专业基础,108,280,354
103582210010037,168研究生院科学岛分院,085400电子信息,101思想政治理论,77,204英语（二）,84,302数学（二）,105,408计算机学科专业基础,104,293,370
103582210010066,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,76,302数学（二）,118,408计算机学科专业基础,95,289,359
103582210012291,175应用化学与工程学院（长春应化所）,085600材料与化工,101思想政治理论,65,204英语（二）,71,302数学（二）,57,903物理化学B,56,184,249
103582210000812,229大数据学院,085400电子信息,101思想政治理论,68,201英语（一）,64,301数学（一）,125,408计算机学科专业基础,92,281,349
103582210009697,218先进技术研究院,085400电子信息,101思想政治理论,72,204英语（二）,79,302数学（二）,102,408计算机学科专业基础,91,272,344
103582210000586,215计算机科学与技术学院,085400电子信息,101思想政治理论,69,201英语（一）,78,301数学（一）,101,408计算机学科专业基础,116,295,364
103582210002411,210信息科学技术学院,085400电子信息,101思想政治理论,0,201英语（一）,0,301数学（一）,80,843信号与系统,32,112,112
103582210010400,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,68,302数学（二）,94,408计算机学科专业基础,108,270,341
103582210012964,211人文与社会科学学院,055101英语笔译,101思想政治理论,77,211翻译硕士英语,77,357英语翻译基础,95,448汉语写作与百科知识,108,280,357
103582210000090,229大数据学院,085400电子信息,101思想政治理论,69,201英语（一）,76,301数学（一）,100,408计算机学科专业基础,105,281,350
103582210000408,229大数据学院,085400电子信息,101思想政治理论,72,201英语（一）,79,301数学（一）,125,408计算机学科专业基础,112,316,388
103582210010501,225软件学院,085400电子信息,101思想政治理论,65,204英语（二）,83,302数学（二）,103,408计算机学科专业基础,89,275,340
103582210008604,206化学与材料科学学院,070300化学,101思想政治理论,70,201英语（一）,45,621物理化学,84,854有机化学,114,243,313
103582210009299,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,77,302数学（二）,88,408计算机学科专业基础,93,258,325
103582210011639,226纳米学院,085600材料与化工,101思想政治理论,77,204英语（二）,74,302数学（二）,99,802材料科学基础,110,283,360
103582210011888,209工程科学学院,085500机械,101思想政治理论,67,204英语（二）,69,302数学（二）,86,821机械设计,107,262,329
103582210011455,168研究生院科学岛分院,085600材料与化工,101思想政治理论,70,204英语（二）,74,302数学（二）,85,802材料科学基础,103,262,332
103582210004620,206化学与材料科学学院,070300化学,101思想政治理论,72,201英语（一）,64,302数学（二）,77,903物理化学B,126,267,339
103582210000475,215计算机科学与技术学院,085400电子信息,101思想政治理论,73,201英语（一）,77,301数学（一）,93,408计算机学科专业基础,120,290,363
103582210003154,210信息科学技术学院,081100控制科学与工程,101思想政治理论,72,201英语（一）,63,301数学（一）,76,845自动控制理论,93,232,304
103582210003050,210信息科学技术学院,085400电子信息,101思想政治理论,73,201英语（一）,72,301数学（一）,119,845自动控制理论,128,319,392
103582210002981,210信息科学技术学院,085400电子信息,101思想政治理论,74,201英语（一）,74,301数学（一）,116,845自动控制理论,114,304,378
103582210010365,225软件学院,085400电子信息,101思想政治理论,80,204英语（二）,90,302数学（二）,71,408计算机学科专业基础,94,255,335
103582210010142,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,76,302数学（二）,92,408计算机学科专业基础,92,260,333
103582210011414,226纳米学院,085600材料与化工,101思想政治理论,68,204英语（二）,84,302数学（二）,98,802材料科学基础,109,291,359
103582210000849,229大数据学院,085400电子信息,101思想政治理论,68,201英语（一）,68,301数学（一）,111,408计算机学科专业基础,129,308,376
103582210012041,168研究生院科学岛分院,085400电子信息,101思想政治理论,78,204英语（二）,89,302数学（二）,117,845自动控制理论,140,346,424
103582210008420,175应用化学与工程学院（长春应化所）,070300化学,101思想政治理论,70,201英语（一）,54,621物理化学,80,853分析化学,128,262,332
103582210000665,218先进技术研究院,085400电子信息,101思想政治理论,70,201英语（一）,80,301数学（一）,120,408计算机学科专业基础,110,310,380
103582210009438,225软件学院,085400电子信息,101思想政治理论,63,204英语（二）,90,302数学（二）,132,408计算机学科专业基础,98,320,383
103582210010385,225软件学院,085400电子信息,101思想政治理论,65,204英语（二）,84,302数学（二）,109,408计算机学科专业基础,105,298,363
103582210000902,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,66,201英语（一）,67,301数学（一）,87,408计算机学科专业基础,81,235,301
103582210011086,226纳米学院,085600材料与化工,101思想政治理论,64,204英语（二）,63,302数学（二）,99,802材料科学基础,102,264,328
103582210009845,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,76,302数学（二）,103,408计算机学科专业基础,94,273,345
103582210010736,225软件学院,085400电子信息,101思想政治理论,77,204英语（二）,94,302数学（二）,137,408计算机学科专业基础,130,361,438
103582210009801,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,85,302数学（二）,119,408计算机学科专业基础,85,289,362
103582210004662,178能源科学与技术学院（广州能源所）,081700化学工程与技术,101思想政治理论,70,201英语（一）,72,302数学（二）,94,903物理化学B,95,261,331
103582210001255,218先进技术研究院,085400电子信息,101思想政治理论,73,201英语（一）,69,301数学（一）,102,408计算机学科专业基础,103,274,347
103582210003153,218先进技术研究院,085400电子信息,101思想政治理论,77,201英语（一）,70,301数学（一）,114,845自动控制理论,124,308,385
103582210008107,175应用化学与工程学院（长春应化所）,070300化学,101思想政治理论,79,201英语（一）,80,621物理化学,92,813高分子化学与物理,130,302,381
103582210011036,226纳米学院,085600材料与化工,101思想政治理论,71,204英语（二）,66,302数学（二）,88,802材料科学基础,107,261,332
103582210000215,229大数据学院,085400电子信息,101思想政治理论,77,201英语（一）,82,301数学（一）,124,408计算机学科专业基础,119,325,402
103582210000824,215计算机科学与技术学院,085400电子信息,101思想政治理论,69,201英语（一）,76,301数学（一）,107,408计算机学科专业基础,93,276,345
103582210009495,218先进技术研究院,085400电子信息,101思想政治理论,71,204英语（二）,79,302数学（二）,128,408计算机学科专业基础,81,288,359
103582210004509,206化学与材料科学学院,070300化学,101思想政治理论,67,201英语（一）,44,302数学（二）,63,903物理化学B,71,178,245
103582210008647,206化学与材料科学学院,070300化学,101思想政治理论,63,201英语（一）,67,621物理化学,65,854有机化学,100,232,295
103582210002876,218先进技术研究院,085400电子信息,101思想政治理论,72,201英语（一）,52,301数学（一）,103,845自动控制理论,114,269,341
103582210000253,215计算机科学与技术学院,085400电子信息,101思想政治理论,73,201英语（一）,72,301数学（一）,113,408计算机学科专业基础,118,303,376
103582210010363,225软件学院,085400电子信息,101思想政治理论,58,204英语（二）,82,302数学（二）,110,408计算机学科专业基础,89,281,339
103582210000800,218先进技术研究院,085400电子信息,101思想政治理论,76,201英语（一）,64,301数学（一）,80,408计算机学科专业基础,86,230,306
103582210003184,218先进技术研究院,085400电子信息,101思想政治理论,81,201英语（一）,74,301数学（一）,112,845自动控制理论,132,318,399
103582210010809,218先进技术研究院,085400电子信息,101思想政治理论,74,204英语（二）,83,302数学（二）,121,408计算机学科专业基础,98,302,376
103582210000805,218先进技术研究院,085400电子信息,101思想政治理论,68,201英语（一）,76,301数学（一）,105,408计算机学科专业基础,95,276,344
103582210002715,210信息科学技术学院,085400电子信息,101思想政治理论,73,201英语（一）,85,301数学（一）,87,843信号与系统,97,269,342
103582210000722,215计算机科学与技术学院,085400电子信息,101思想政治理论,78,201英语（一）,71,301数学（一）,121,408计算机学科专业基础,117,309,387
103582210003520,204管理学院,120100管理科学与工程,101思想政治理论,78,201英语（一）,65,301数学（一）,98,868运筹学,113,276,354
103582210009405,225软件学院,085400电子信息,101思想政治理论,64,204英语（二）,90,302数学（二）,93,408计算机学科专业基础,113,296,360
103582210008729,206化学与材料科学学院,070300化学,101思想政治理论,82,201英语（一）,76,621物理化学,81,854有机化学,97,254,336
103582210000111,215计算机科学与技术学院,085400电子信息,101思想政治理论,71,201英语（一）,79,301数学（一）,105,408计算机学科专业基础,98,282,353
103582210010671,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,82,302数学（二）,134,408计算机学科专业基础,104,320,390
103582210004590,206化学与材料科学学院,070300化学,101思想政治理论,65,201英语（一）,76,302数学（二）,89,903物理化学B,110,275,340
103582210001235,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,69,201英语（一）,49,301数学（一）,101,408计算机学科专业基础,97,247,316
103582210010421,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,85,302数学（二）,125,408计算机学科专业基础,112,322,398
103582210004669,206化学与材料科学学院,070300化学,101思想政治理论,73,201英语（一）,85,302数学（二）,111,903物理化学B,131,327,400
103582210002869,218先进技术研究院,085400电子信息,101思想政治理论,74,201英语（一）,78,301数学（一）,92,845自动控制理论,123,293,367
103582210011441,218先进技术研究院,085600材料与化工,101思想政治理论,67,204英语（二）,76,302数学（二）,121,802材料科学基础,109,306,373
103582210002898,210信息科学技术学院,085400电子信息,101思想政治理论,71,201英语（一）,86,301数学（一）,85,845自动控制理论,130,301,372
103582210002199,178能源科学与技术学院（广州能源所）,080700动力工程及工程热物理,101思想政治理论,70,201英语（一）,77,301数学（一）,94,833热工基础,98,269,339
103582210000450,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,68,201英语（一）,68,301数学（一）,88,408计算机学科专业基础,87,243,311
103582210009555,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,91,302数学（二）,116,408计算机学科专业基础,106,313,385
103582210012278,175应用化学与工程学院（长春应化所）,085600材料与化工,101思想政治理论,71,204英语（二）,70,302数学（二）,87,903物理化学B,103,260,331
103582210009745,218先进技术研究院,085400电子信息,101思想政治理论,47,204英语（二）,32,302数学（二）,0,408计算机学科专业基础,0,32,79
103582210009931,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,79,302数学（二）,91,408计算机学科专业基础,110,280,354
103582210004559,206化学与材料科学学院,070300化学,101思想政治理论,70,201英语（一）,69,302数学（二）,116,903物理化学B,108,293,363
103582210002710,218先进技术研究院,085400电子信息,101思想政治理论,71,201英语（一）,72,301数学（一）,115,843信号与系统,114,301,372
103582210008459,206化学与材料科学学院,070300化学,101思想政治理论,78,201英语（一）,72,621物理化学,74,853分析化学,129,275,353
103582210008624,206化学与材料科学学院,070300化学,101思想政治理论,70,201英语（一）,74,621物理化学,93,854有机化学,112,279,349
103582210001395,219微电子学院,085400电子信息,101思想政治理论,68,201英语（一）,75,301数学（一）,117,808电路与电子线路,106,298,366
103582210009224,225软件学院,085400电子信息,101思想政治理论,82,204英语（二）,76,302数学（二）,104,408计算机学科专业基础,98,278,360
103582210002689,218先进技术研究院,085400电子信息,101思想政治理论,68,201英语（一）,63,301数学（一）,107,843信号与系统,86,256,324
103582210010131,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,85,302数学（二）,97,408计算机学科专业基础,87,269,336
103582210002979,210信息科学技术学院,085400电子信息,101思想政治理论,67,201英语（一）,73,301数学（一）,94,845自动控制理论,116,283,350
103582210001124,229大数据学院,085400电子信息,101思想政治理论,76,201英语（一）,76,301数学（一）,117,408计算机学科专业基础,101,294,370
103582210010489,225软件学院,085400电子信息,101思想政治理论,79,204英语（二）,97,302数学（二）,98,408计算机学科专业基础,106,301,380
103582210012136,226纳米学院,085600材料与化工,101思想政治理论,70,204英语（二）,77,302数学（二）,78,846综合化学,62,217,287
103582210012033,168研究生院科学岛分院,085400电子信息,101思想政治理论,68,204英语（二）,74,302数学（二）,108,843信号与系统,86,268,336
103582210009899,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,80,302数学（二）,97,408计算机学科专业基础,106,283,358
103582210011695,226纳米学院,085600材料与化工,101思想政治理论,66,204英语（二）,67,302数学（二）,95,802材料科学基础,117,279,345
103582210000777,215计算机科学与技术学院,085400电子信息,101思想政治理论,71,201英语（一）,84,301数学（一）,111,408计算机学科专业基础,125,320,391
103582210009285,225软件学院,085400电子信息,101思想政治理论,69,204英语（二）,78,302数学（二）,101,408计算机学科专业基础,114,293,362
103582210010020,225软件学院,085400电子信息,101思想政治理论,76,204英语（二）,86,302数学（二）,125,408计算机学科专业基础,97,308,384
103582210008130,206化学与材料科学学院,070300化学,101思想政治理论,63,201英语（一）,69,621物理化学,75,851结构化学,101,245,308
103582210011303,226纳米学院,085600材料与化工,101思想政治理论,70,204英语（二）,67,302数学（二）,68,802材料科学基础,110,245,315
103582210003098,218先进技术研究院,085400电子信息,101思想政治理论,66,201英语（一）,57,301数学（一）,105,845自动控制理论,111,273,339
103582210002878,210信息科学技术学院,085400电子信息,101思想政治理论,64,201英语（一）,75,301数学（一）,83,845自动控制理论,135,293,357
103582210012067,168研究生院科学岛分院,085400电子信息,101思想政治理论,67,204英语（二）,73,302数学（二）,123,845自动控制理论,114,310,377
103582210011422,226纳米学院,085600材料与化工,101思想政治理论,56,204英语（二）,77,302数学（二）,117,802材料科学基础,114,308,364
103582210010597,168研究生院科学岛分院,085400电子信息,101思想政治理论,72,204英语（二）,84,302数学（二）,108,408计算机学科专业基础,79,271,343
103582210009851,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,69,302数学（二）,119,408计算机学科专业基础,104,292,363
103582210011216,226纳米学院,085600材料与化工,101思想政治理论,62,204英语（二）,73,302数学（二）,85,802材料科学基础,108,266,328
103582210004583,206化学与材料科学学院,070300化学,101思想政治理论,57,201英语（一）,62,302数学（二）,101,903物理化学B,130,293,350
103582210003899,169材料科学与工程学院（金属研究所）,080502材料学,101思想政治理论,64,201英语（一）,68,302数学（二）,124,802材料科学基础,91,283,347
103582210003140,218先进技术研究院,085400电子信息,101思想政治理论,67,201英语（一）,60,301数学（一）,85,845自动控制理论,114,259,326
103582210000176,215计算机科学与技术学院,085400电子信息,101思想政治理论,71,201英语（一）,74,301数学（一）,93,408计算机学科专业基础,124,291,362
103582210011730,226纳米学院,085600材料与化工,101思想政治理论,69,204英语（二）,93,302数学（二）,130,802材料科学基础,131,354,423
103582210003130,210信息科学技术学院,085400电子信息,101思想政治理论,75,201英语（一）,65,301数学（一）,113,845自动控制理论,120,298,373
103582210003092,218先进技术研究院,085400电子信息,101思想政治理论,64,201英语（一）,67,301数学（一）,83,845自动控制理论,114,264,328
103582210010317,168研究生院科学岛分院,085400电子信息,101思想政治理论,77,204英语（二）,83,302数学（二）,124,408计算机学科专业基础,112,319,396
103582210002779,174生物医学工程学院（苏州医工所）,085400电子信息,101思想政治理论,70,201英语（一）,66,301数学（一）,78,843信号与系统,96,240,310
103582210001101,215计算机科学与技术学院,085400电子信息,101思想政治理论,63,201英语（一）,75,301数学（一）,105,408计算机学科专业基础,106,286,349
103582210000784,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,63,201英语（一）,68,301数学（一）,118,408计算机学科专业基础,96,282,345
103582210010744,225软件学院,085400电子信息,101思想政治理论,63,204英语（二）,64,302数学（二）,105,408计算机学科专业基础,89,258,321
103582210002917,210信息科学技术学院,085400电子信息,101思想政治理论,74,201英语（一）,82,301数学（一）,91,845自动控制理论,131,304,378
103582210009171,225软件学院,085400电子信息,101思想政治理论,77,204英语（二）,93,302数学（二）,111,408计算机学科专业基础,105,309,386
103582210000441,229大数据学院,085400电子信息,101思想政治理论,69,201英语（一）,57,301数学（一）,92,408计算机学科专业基础,86,235,304
103582210009452,225软件学院,085400电子信息,101思想政治理论,81,204英语（二）,91,302数学（二）,130,408计算机学科专业基础,133,354,435
103582210011304,218先进技术研究院,085600材料与化工,101思想政治理论,71,204英语（二）,67,302数学（二）,63,802材料科学基础,103,233,304
103582210005789,910生命科学与医学部,086000生物与医药,101思想政治理论,76,201英语（一）,86,338生物化学,110,841细胞生物学,88,284,360
103582210002871,218先进技术研究院,085400电子信息,101思想政治理论,76,201英语（一）,77,301数学（一）,112,845自动控制理论,110,299,375
103582210009904,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,84,302数学（二）,118,408计算机学科专业基础,109,311,378
103582210008462,175应用化学与工程学院（长春应化所）,070300化学,101思想政治理论,59,201英语（一）,66,621物理化学,54,853分析化学,117,237,296
103582210002463,218先进技术研究院,085400电子信息,101思想政治理论,73,201英语（一）,73,301数学（一）,92,843信号与系统,96,261,334
103582210000434,218先进技术研究院,085400电子信息,101思想政治理论,73,201英语（一）,66,301数学（一）,118,408计算机学科专业基础,113,297,370
103582210010056,218先进技术研究院,085400电子信息,101思想政治理论,70,204英语（二）,87,302数学（二）,115,408计算机学科专业基础,93,295,365
103582210003169,210信息科学技术学院,081100控制科学与工程,101思想政治理论,69,201英语（一）,65,301数学（一）,93,845自动控制理论,124,282,351
103582210000594,229大数据学院,085400电子信息,101思想政治理论,74,201英语（一）,67,301数学（一）,123,408计算机学科专业基础,105,295,369
103582210004117,175应用化学与工程学院（长春应化所）,081700化学工程与技术,101思想政治理论,69,201英语（一）,76,302数学（二）,99,802材料科学基础,116,291,360
103582210000211,229大数据学院,085400电子信息,101思想政治理论,66,201英语（一）,79,301数学（一）,108,408计算机学科专业基础,109,296,362
103582210000596,229大数据学院,085400电子信息,101思想政治理论,75,201英语（一）,85,301数学（一）,104,408计算机学科专业基础,101,290,365
103582210012345,178能源科学与技术学院（广州能源所）,085600材料与化工,101思想政治理论,71,204英语（二）,77,302数学（二）,113,903物理化学B,133,323,394
103582210010172,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,78,302数学（二）,100,408计算机学科专业基础,111,289,364
103582210010326,225软件学院,085400电子信息,101思想政治理论,58,204英语（二）,79,302数学（二）,94,408计算机学科专业基础,109,282,340
103582210000469,229大数据学院,085400电子信息,101思想政治理论,76,201英语（一）,77,301数学（一）,79,408计算机学科专业基础,101,257,333
103582210010848,168研究生院科学岛分院,085400电子信息,101思想政治理论,70,204英语（二）,78,302数学（二）,120,408计算机学科专业基础,102,300,370
103582210010290,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,90,302数学（二）,141,408计算机学科专业基础,113,344,417
103582210000741,215计算机科学与技术学院,085400电子信息,101思想政治理论,74,201英语（一）,73,301数学（一）,102,408计算机学科专业基础,103,278,352
103582210001210,215计算机科学与技术学院,085400电子信息,101思想政治理论,71,201英语（一）,77,301数学（一）,94,408计算机学科专业基础,104,275,346
103582210000736,215计算机科学与技术学院,085400电子信息,101思想政治理论,79,201英语（一）,80,301数学（一）,103,408计算机学科专业基础,113,296,375
103582210003553,204管理学院,120100管理科学与工程,101思想政治理论,81,201英语（一）,82,301数学（一）,98,868运筹学,118,298,379
103582210012081,168研究生院科学岛分院,085400电子信息,101思想政治理论,78,204英语（二）,73,302数学（二）,96,845自动控制理论,107,276,354
103582210000228,229大数据学院,085400电子信息,101思想政治理论,72,201英语（一）,82,301数学（一）,109,408计算机学科专业基础,124,315,387
103582210011554,226纳米学院,085600材料与化工,101思想政治理论,69,204英语（二）,70,302数学（二）,93,802材料科学基础,101,264,333
103582210000848,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,67,201英语（一）,72,301数学（一）,97,408计算机学科专业基础,96,265,332
103582210010135,225软件学院,085400电子信息,101思想政治理论,75,204英语（二）,85,302数学（二）,132,408计算机学科专业基础,110,327,402
103582210001069,229大数据学院,085400电子信息,101思想政治理论,75,201英语（一）,81,301数学（一）,93,408计算机学科专业基础,114,288,363
103582210010161,225软件学院,085400电子信息,101思想政治理论,79,204英语（二）,89,302数学（二）,116,408计算机学科专业基础,105,310,389
103582210011693,226纳米学院,085600材料与化工,101思想政治理论,72,204英语（二）,68,302数学（二）,64,802材料科学基础,87,219,291
103582210009282,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,82,302数学（二）,108,408计算机学科专业基础,98,288,355
103582210004591,206化学与材料科学学院,070300化学,101思想政治理论,68,201英语（一）,66,302数学（二）,76,903物理化学B,124,266,334
103582210001265,215计算机科学与技术学院,085400电子信息,101思想政治理论,74,201英语（一）,73,301数学（一）,113,408计算机学科专业基础,99,285,359
103582210003535,204管理学院,120100管理科学与工程,101思想政治理论,70,201英语（一）,81,301数学（一）,91,868运筹学,90,262,332
103582210011555,218先进技术研究院,085600材料与化工,101思想政治理论,62,204英语（二）,75,302数学（二）,135,802材料科学基础,105,315,377
103582210002753,210信息科学技术学院,085400电子信息,101思想政治理论,66,201英语（一）,72,301数学（一）,99,843信号与系统,107,278,344
103582210000740,215计算机科学与技术学院,085400电子信息,101思想政治理论,73,201英语（一）,86,301数学（一）,112,408计算机学科专业基础,116,314,387
103582210000300,229大数据学院,085400电子信息,101思想政治理论,81,201英语（一）,73,301数学（一）,96,408计算机学科专业基础,112,281,362
103582210000785,218先进技术研究院,085400电子信息,101思想政治理论,72,201英语（一）,74,301数学（一）,88,408计算机学科专业基础,88,250,322
103582210009455,218先进技术研究院,085400电子信息,101思想政治理论,65,204英语（二）,89,302数学（二）,100,408计算机学科专业基础,121,310,375
103582210001315,215计算机科学与技术学院,085400电子信息,101思想政治理论,63,201英语（一）,64,301数学（一）,98,408计算机学科专业基础,99,261,324
103582210008051,206化学与材料科学学院,070300化学,101思想政治理论,73,201英语（一）,83,621物理化学,122,813高分子化学与物理,109,314,387
103582210009937,168研究生院科学岛分院,085400电子信息,101思想政治理论,78,204英语（二）,73,302数学（二）,109,408计算机学科专业基础,103,285,363
103582210010924,225软件学院,085400电子信息,101思想政治理论,67,204英语（二）,77,302数学（二）,88,408计算机学科专业基础,76,241,308
103582210000439,218先进技术研究院,085400电子信息,101思想政治理论,77,201英语（一）,65,301数学（一）,109,408计算机学科专业基础,121,295,372
103582210011287,218先进技术研究院,085600材料与化工,101思想政治理论,72,204英语（二）,66,302数学（二）,85,802材料科学基础,105,256,328
103582210011340,168研究生院科学岛分院,085600材料与化工,101思想政治理论,69,204英语（二）,60,302数学（二）,80,802材料科学基础,115,255,324
103582210000943,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,70,201英语（一）,88,301数学（一）,114,408计算机学科专业基础,119,321,391
103582210004106,173纳米技术与纳米仿生学院（苏州纳米所）,080500材料科学与工程,101思想政治理论,81,201英语（一）,81,302数学（二）,87,802材料科学基础,109,277,358
103582210000125,215计算机科学与技术学院,085400电子信息,101思想政治理论,72,201英语（一）,74,301数学（一）,85,408计算机学科专业基础,114,273,345
103582210010642,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,69,302数学（二）,75,408计算机学科专业基础,68,212,286
103582210001200,218先进技术研究院,085400电子信息,101思想政治理论,75,201英语（一）,73,301数学（一）,92,408计算机学科专业基础,105,270,345
103582210010750,225软件学院,085400电子信息,101思想政治理论,54,204英语（二）,71,302数学（二）,97,408计算机学科专业基础,63,231,285
103582210008333,206化学与材料科学学院,070300化学,101思想政治理论,67,201英语（一）,51,621物理化学,93,852无机化学,108,252,319
103582210012026,168研究生院科学岛分院,085400电子信息,101思想政治理论,70,204英语（二）,78,302数学（二）,96,843信号与系统,73,247,317
103582210011069,226纳米学院,085600材料与化工,101思想政治理论,47,204英语（二）,63,302数学（二）,64,802材料科学基础,19,146,193
103582210008401,206化学与材料科学学院,070300化学,101思想政治理论,67,201英语（一）,70,621物理化学,86,853分析化学,119,275,342
103582210011696,226纳米学院,085600材料与化工,101思想政治理论,62,204英语（二）,66,302数学（二）,75,802材料科学基础,94,235,297
103582210009798,218先进技术研究院,085400电子信息,101思想政治理论,69,204英语（二）,79,302数学（二）,118,408计算机学科专业基础,104,301,370
103582210000245,215计算机科学与技术学院,085400电子信息,101思想政治理论,76,201英语（一）,81,301数学（一）,96,408计算机学科专业基础,104,281,357
103582210001320,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,80,201英语（一）,83,301数学（一）,92,408计算机学科专业基础,95,270,350
103582210009916,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,69,302数学（二）,126,408计算机学科专业基础,112,307,377
103582210009654,225软件学院,085400电子信息,101思想政治理论,63,204英语（二）,68,302数学（二）,123,408计算机学科专业基础,95,286,349
103582210011681,226纳米学院,085600材料与化工,101思想政治理论,71,204英语（二）,64,302数学（二）,70,802材料科学基础,96,230,301
103582210000552,229大数据学院,085400电子信息,101思想政治理论,72,201英语（一）,73,301数学（一）,120,408计算机学科专业基础,97,290,362
103582210010579,225软件学院,085400电子信息,101思想政治理论,78,204英语（二）,88,302数学（二）,129,408计算机学科专业基础,91,308,386
103582210001825,204管理学院,071400统计学,101思想政治理论,75,201英语（一）,82,301数学（一）,88,812概率论与数理统计,112,282,357
103582210001319,215计算机科学与技术学院,085400电子信息,101思想政治理论,79,201英语（一）,70,301数学（一）,110,408计算机学科专业基础,98,278,357
103582210000366,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,69,201英语（一）,71,301数学（一）,79,408计算机学科专业基础,99,249,318
103582210012036,168研究生院科学岛分院,085400电子信息,101思想政治理论,76,204英语（二）,86,302数学（二）,86,843信号与系统,87,259,335
103582210000729,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,69,201英语（一）,77,301数学（一）,93,408计算机学科专业基础,95,265,334
103582210003393,221网络空间安全学院,085400电子信息,101思想政治理论,61,201英语（一）,39,301数学（一）,74,857密码学与网络安全,68,181,242
103582210009139,225软件学院,085400电子信息,101思想政治理论,70,204英语（二）,82,302数学（二）,86,408计算机学科专业基础,85,253,323
103582210000318,218先进技术研究院,085400电子信息,101思想政治理论,67,201英语（一）,62,301数学（一）,94,408计算机学科专业基础,91,247,314
103582210003845,179稀土学院（赣江创新院）,080500材料科学与工程,101思想政治理论,72,201英语（一）,78,302数学（二）,99,802材料科学基础,104,281,353
103582210002951,210信息科学技术学院,085400电子信息,101思想政治理论,65,201英语（一）,72,301数学（一）,91,845自动控制理论,97,260,325
103582210009640,225软件学院,085400电子信息,101思想政治理论,74,204英语（二）,79,302数学（二）,101,408计算机学科专业基础,92,272,346
103582210003178,218先进技术研究院,085400电子信息,101思想政治理论,67,201英语（一）,80,301数学（一）,93,845自动控制理论,117,290,357
103582210009789,225软件学院,085400电子信息,101思想政治理论,64,204英语（二）,70,302数学（二）,84,408计算机学科专业基础,88,242,306
103582210010616,218先进技术研究院,085400电子信息,101思想政治理论,71,204英语（二）,86,302数学（二）,103,408计算机学科专业基础,94,283,354
103582210010146,225软件学院,085400电子信息,101思想政治理论,64,204英语（二）,66,302数学（二）,80,408计算机学科专业基础,99,245,309
103582210010841,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,92,302数学（二）,133,408计算机学科专业基础,122,347,420
103582210009764,225软件学院,085400电子信息,101思想政治理论,50,204英语（二）,57,302数学（二）,48,408计算机学科专业基础,35,140,190
103582210010029,225软件学院,085400电子信息,101思想政治理论,68,204英语（二）,87,302数学（二）,100,408计算机学科专业基础,120,307,375
103582210002986,210信息科学技术学院,085400电子信息,101思想政治理论,76,201英语（一）,61,301数学（一）,97,845自动控制理论,122,280,356
103582210008457,206化学与材料科学学院,070300化学,101思想政治理论,78,201英语（一）,79,621物理化学,87,853分析化学,112,278,356
103582210003653,204管理学院,120200工商管理,101思想政治理论,81,201英语（一）,76,301数学（一）,113,869微观经济学,137,326,407
103582210008609,206化学与材料科学学院,070300化学,101思想政治理论,67,201英语（一）,67,621物理化学,124,854有机化学,131,322,389
103582210010375,225软件学院,085400电子信息,101思想政治理论,73,204英语（二）,89,302数学（二）,106,408计算机学科专业基础,107,302,375
103582210010903,225软件学院,085400电子信息,101思想政治理论,71,204英语（二）,86,302数学（二）,110,408计算机学科专业基础,99,295,366
103582210009333,225软件学院,085400电子信息,101思想政治理论,72,204英语（二）,79,302数学（二）,114,408计算机学科专业基础,84,277,349
103582210011130,168研究生院科学岛分院,085600材料与化工,101思想政治理论,68,204英语（二）,67,302数学（二）,67,802材料科学基础,95,229,297
103582210011628,226纳米学院,085600材料与化工,101思想政治理论,66,204英语（二）,67,302数学（二）,105,802材料科学基础,98,270,336
