koahao,college,major,subject1,subject1_score,subject2,subject2_score,subject3,subject3_score,subject4,subject4_score,net_score,total_score
103581210012703,218先进技术研究院,085600材料与化工,101思想政治理论,62,204英语二,75,302数学二,87,802材料科学基础,101,263,325
103581210012883,209工程科学学院,085400电子信息,101思想政治理论,66,204英语二,56,302数学二,78,821机械设计,111,245,311
103581210009762,225软件学院,085400电子信息,101思想政治理论,77,204英语二,77,302数学二,134,408计算机学科专业基础综合,115,326,403
103581210009640,225软件学院,085400电子信息,101思想政治理论,74,204英语二,77,302数学二,110,408计算机学科专业基础综合,101,288,362
103581210009076,225软件学院,085400电子信息,101思想政治理论,65,204英语二,67,302数学二,130,408计算机学科专业基础综合,101,298,363
103581210001034,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,57,201英语一,53,301数学一,43,408计算机学科专业基础综合,50,146,203
103581210010763,225软件学院,085400电子信息,101思想政治理论,71,204英语二,81,302数学二,139,408计算机学科专业基础综合,122,342,413
103581210010201,218先进技术研究院,085400电子信息,101思想政治理论,67,204英语二,62,302数学二,98,408计算机学科专业基础综合,98,258,325
103581210006768,910生命科学与医学部,071000生物学,101思想政治理论,75,201英语一,61,619生物化学与分子生物学,107,841细胞生物学,113,281,356
103581210011740,225软件学院,085400电子信息,101思想政治理论,62,204英语二,69,302数学二,134,408计算机学科专业基础综合,117,320,382
103581210008856,225软件学院,085400电子信息,101思想政治理论,75,204英语二,78,302数学二,97,408计算机学科专业基础综合,103,278,353
103581210009477,225软件学院,085400电子信息,101思想政治理论,75,204英语二,76,302数学二,116,408计算机学科专业基础综合,100,292,367
103581210011303,225软件学院,085400电子信息,101思想政治理论,71,204英语二,64,302数学二,143,408计算机学科专业基础综合,95,302,373
103581210001120,215计算机科学与技术学院,085400电子信息,101思想政治理论,71,201英语一,81,301数学一,123,408计算机学科专业基础综合,130,334,405
103581210000447,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,70,201英语一,66,301数学一,112,408计算机学科专业基础综合,125,303,373
103581210010696,225软件学院,085400电子信息,101思想政治理论,58,204英语二,70,302数学二,140,408计算机学科专业基础综合,108,318,376
103581210009694,225软件学院,085400电子信息,101思想政治理论,65,204英语二,54,302数学二,131,408计算机学科专业基础综合,117,302,367
103581210009355,225软件学院,085400电子信息,101思想政治理论,78,204英语二,79,302数学二,120,408计算机学科专业基础综合,115,314,392
103581210010184,225软件学院,085400电子信息,101思想政治理论,67,204英语二,64,302数学二,130,408计算机学科专业基础综合,110,304,371
103581210010439,225软件学院,085400电子信息,101思想政治理论,71,204英语二,75,302数学二,127,408计算机学科专业基础综合,101,303,374
103581210008344,225软件学院,085400电子信息,101思想政治理论,64,204英语二,69,302数学二,101,408计算机学科专业基础综合,94,264,328
103581210001097,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,62,201英语一,53,301数学一,114,408计算机学科专业基础综合,116,283,345
103581210001020,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,79,201英语一,85,301数学一,125,408计算机学科专业基础综合,127,337,416
103581210011970,225软件学院,085400电子信息,101思想政治理论,71,204英语二,49,302数学二,125,408计算机学科专业基础综合,82,256,327
103581210008182,225软件学院,085400电子信息,101思想政治理论,77,204英语二,68,302数学二,128,408计算机学科专业基础综合,128,324,401
103581210011340,225软件学院,085400电子信息,101思想政治理论,72,204英语二,74,302数学二,148,408计算机学科专业基础综合,103,325,397
103581210011914,225软件学院,085400电子信息,101思想政治理论,68,204英语二,63,302数学二,143,408计算机学科专业基础综合,96,302,370
103581210012634,226纳米学院,085600材料与化工,101思想政治理论,75,204英语二,63,302数学二,115,802材料科学基础,99,277,352
103581210009372,225软件学院,085400电子信息,101思想政治理论,64,204英语二,69,302数学二,118,408计算机学科专业基础综合,106,293,357
103581210009218,225软件学院,085400电子信息,101思想政治理论,68,204英语二,68,302数学二,114,408计算机学科专业基础综合,100,282,350
103581210012476,168研究生院科学岛分院,085600材料与化工,101思想政治理论,62,204英语二,63,302数学二,92,802材料科学基础,107,262,324
103581210008148,225软件学院,085400电子信息,101思想政治理论,74,204英语二,74,302数学二,96,408计算机学科专业基础综合,110,280,354
103581210011774,225软件学院,085400电子信息,101思想政治理论,82,204英语二,75,302数学二,145,408计算机学科专业基础综合,118,338,420
103581210010946,225软件学院,085400电子信息,101思想政治理论,63,204英语二,68,302数学二,123,408计算机学科专业基础综合,105,296,359
103581210002672,221网络空间安全学院,083900网络空间安全,101思想政治理论,64,201英语一,63,301数学一,113,857密码学与网络安全,114,290,354
103581210008273,225软件学院,085400电子信息,101思想政治理论,68,204英语二,74,302数学二,122,408计算机学科专业基础综合,122,318,386
103581210010229,225软件学院,085400电子信息,101思想政治理论,66,204英语二,75,302数学二,106,408计算机学科专业基础综合,108,289,355
103581210005665,168研究生院科学岛分院,070207光学,101思想政治理论,70,201英语一,54,617普通物理A,30,808电路与电子线路,66,150,220
103581210009227,225软件学院,085400电子信息,101思想政治理论,76,204英语二,82,302数学二,133,408计算机学科专业基础综合,121,336,412
103581210010616,225软件学院,085400电子信息,101思想政治理论,67,204英语二,70,302数学二,145,408计算机学科专业基础综合,125,340,407
103581210008820,225软件学院,085400电子信息,101思想政治理论,80,204英语二,83,302数学二,132,408计算机学科专业基础综合,129,344,424
103581210008725,225软件学院,085400电子信息,101思想政治理论,67,204英语二,72,302数学二,134,408计算机学科专业基础综合,117,323,390
103581210012044,225软件学院,085400电子信息,101思想政治理论,78,204英语二,85,302数学二,122,408计算机学科专业基础综合,129,336,414
103581210000238,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,65,201英语一,61,301数学一,116,408计算机学科专业基础综合,108,285,350
103581210011184,225软件学院,085400电子信息,101思想政治理论,73,204英语二,76,302数学二,150,408计算机学科专业基础综合,120,346,419
103581210008527,225软件学院,085400电子信息,101思想政治理论,82,204英语二,76,302数学二,137,408计算机学科专业基础综合,128,341,423
103581210009533,168研究生院科学岛分院,085400电子信息,101思想政治理论,70,204英语二,86,302数学二,127,408计算机学科专业基础综合,95,308,378
103581210008448,225软件学院,085400电子信息,101思想政治理论,66,204英语二,77,302数学二,131,408计算机学科专业基础综合,106,314,380
103581210011920,225软件学院,085400电子信息,101思想政治理论,70,204英语二,67,302数学二,86,408计算机学科专业基础综合,96,249,319
103581210010125,225软件学院,085400电子信息,101思想政治理论,72,204英语二,69,302数学二,130,408计算机学科专业基础综合,114,313,385
103581210010597,225软件学院,085400电子信息,101思想政治理论,75,204英语二,74,302数学二,138,408计算机学科专业基础综合,128,340,415
103581210011234,225软件学院,085400电子信息,101思想政治理论,76,204英语二,61,302数学二,134,408计算机学科专业基础综合,97,292,368
103581210008428,225软件学院,085400电子信息,101思想政治理论,77,204英语二,83,302数学二,133,408计算机学科专业基础综合,93,309,386
103581210012215,225软件学院,085400电子信息,101思想政治理论,71,204英语二,75,302数学二,124,408计算机学科专业基础综合,122,321,392
103581210011044,225软件学院,085400电子信息,101思想政治理论,77,204英语二,76,302数学二,123,408计算机学科专业基础综合,111,310,387
103581210011265,225软件学院,085400电子信息,101思想政治理论,74,204英语二,77,302数学二,139,408计算机学科专业基础综合,125,341,415
103581210009239,225软件学院,085400电子信息,101思想政治理论,65,204英语二,75,302数学二,113,408计算机学科专业基础综合,98,286,351
103581210008872,225软件学院,085400电子信息,101思想政治理论,78,204英语二,82,302数学二,142,408计算机学科专业基础综合,122,346,424
103581210008787,225软件学院,085400电子信息,101思想政治理论,72,204英语二,82,302数学二,143,408计算机学科专业基础综合,128,353,425
103581210012307,226纳米学院,085600材料与化工,101思想政治理论,70,204英语二,55,302数学二,115,802材料科学基础,112,282,352
103581210011363,218先进技术研究院,085400电子信息,101思想政治理论,58,204英语二,71,302数学二,139,408计算机学科专业基础综合,107,317,375
103581210009366,225软件学院,085400电子信息,101思想政治理论,64,204英语二,73,302数学二,104,408计算机学科专业基础综合,115,292,356
103581210008153,225软件学院,085400电子信息,101思想政治理论,73,204英语二,85,302数学二,98,408计算机学科专业基础综合,97,280,353
103581210010141,225软件学院,085400电子信息,101思想政治理论,72,204英语二,77,302数学二,108,408计算机学科专业基础综合,118,303,375
103581210010040,225软件学院,085400电子信息,101思想政治理论,66,204英语二,84,302数学二,145,408计算机学科专业基础综合,134,363,429
103581210009326,225软件学院,085400电子信息,101思想政治理论,69,204英语二,83,302数学二,133,408计算机学科专业基础综合,127,343,412
103581210012378,226纳米学院,085600材料与化工,101思想政治理论,68,204英语二,46,302数学二,76,802材料科学基础,99,221,289
103581210010963,225软件学院,085400电子信息,101思想政治理论,71,204英语二,77,302数学二,117,408计算机学科专业基础综合,99,293,364
103581210010242,225软件学院,085400电子信息,101思想政治理论,74,204英语二,75,302数学二,90,408计算机学科专业基础综合,86,251,325
103581210010006,225软件学院,085400电子信息,101思想政治理论,65,204英语二,74,302数学二,128,408计算机学科专业基础综合,94,296,361
103581210009025,225软件学院,085400电子信息,101思想政治理论,64,204英语二,77,302数学二,123,408计算机学科专业基础综合,120,320,384
103581210012621,226纳米学院,085600材料与化工,101思想政治理论,71,204英语二,67,302数学二,93,802材料科学基础,93,253,324
103581210010070,225软件学院,085400电子信息,101思想政治理论,65,204英语二,76,302数学二,130,408计算机学科专业基础综合,102,308,373
103581210012142,225软件学院,085400电子信息,101思想政治理论,71,204英语二,69,302数学二,100,408计算机学科专业基础综合,130,299,370
103581210012343,218先进技术研究院,085600材料与化工,101思想政治理论,75,204英语二,68,302数学二,107,802材料科学基础,119,294,369
103581210010181,218先进技术研究院,085400电子信息,101思想政治理论,64,204英语二,76,302数学二,119,408计算机学科专业基础综合,85,280,344
103581210012012,225软件学院,085400电子信息,101思想政治理论,74,204英语二,80,302数学二,109,408计算机学科专业基础综合,114,303,377
103581210009371,225软件学院,085400电子信息,101思想政治理论,69,204英语二,68,302数学二,96,408计算机学科专业基础综合,91,255,324
103581210001021,215计算机科学与技术学院,085400电子信息,101思想政治理论,77,201英语一,76,301数学一,81,408计算机学科专业基础综合,105,262,339
103581210003167,168研究生院科学岛分院,080501材料物理与化学,101思想政治理论,74,201英语一,51,302数学二,117,802材料科学基础,106,274,348
103581210011644,225软件学院,085400电子信息,101思想政治理论,75,204英语二,82,302数学二,98,408计算机学科专业基础综合,126,306,381
103581210000222,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,73,201英语一,76,301数学一,126,408计算机学科专业基础综合,130,332,405
103581210003428,206化学与材料科学学院,080500材料科学与工程,101思想政治理论,71,201英语一,73,302数学二,99,813高分子化学与物理,83,255,326
103581210000697,229大数据学院,085400电子信息,101思想政治理论,67,201英语一,74,301数学一,95,408计算机学科专业基础综合,125,294,361
103581210012711,226纳米学院,085600材料与化工,101思想政治理论,66,204英语二,50,302数学二,94,802材料科学基础,82,226,292
103581210012008,225软件学院,085400电子信息,101思想政治理论,77,204英语二,84,302数学二,131,408计算机学科专业基础综合,121,336,413
103581210012312,226纳米学院,085600材料与化工,101思想政治理论,73,204英语二,79,302数学二,138,802材料科学基础,104,321,394
103581210010583,225软件学院,085400电子信息,101思想政治理论,68,204英语二,65,302数学二,98,408计算机学科专业基础综合,115,278,346
103581210011190,225软件学院,085400电子信息,101思想政治理论,84,204英语二,83,302数学二,132,408计算机学科专业基础综合,124,339,423
103581210008126,225软件学院,085400电子信息,101思想政治理论,70,204英语二,78,302数学二,137,408计算机学科专业基础综合,121,336,406
103581210003269,179稀土学院（稀土研究院）,080500材料科学与工程,101思想政治理论,59,201英语一,44,302数学二,99,802材料科学基础,26,169,228
103581210011319,225软件学院,085400电子信息,101思想政治理论,74,204英语二,76,302数学二,148,408计算机学科专业基础综合,124,348,422
103581210002540,210信息科学技术学院,085400电子信息,101思想政治理论,87,201英语一,70,301数学一,135,845自动控制理论,93,298,385
103581210000898,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,67,201英语一,79,301数学一,78,408计算机学科专业基础综合,118,275,342
103581210008296,225软件学院,085400电子信息,101思想政治理论,71,204英语二,72,302数学二,108,408计算机学科专业基础综合,120,300,371
103581210008847,225软件学院,085400电子信息,101思想政治理论,73,204英语二,86,302数学二,112,408计算机学科专业基础综合,109,307,380
103581210002392,210信息科学技术学院,085400电子信息,101思想政治理论,65,201英语一,65,301数学一,117,845自动控制理论,76,258,323
103581210012865,168研究生院科学岛分院,085400电子信息,101思想政治理论,71,204英语二,85,302数学二,124,821机械设计,104,313,384
103581210003349,168研究生院科学岛分院,080501材料物理与化学,101思想政治理论,79,201英语一,72,302数学二,115,802材料科学基础,90,277,356
103581210008112,225软件学院,085400电子信息,101思想政治理论,75,204英语二,79,302数学二,128,408计算机学科专业基础综合,101,308,383
103581210000498,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,76,201英语一,67,301数学一,141,408计算机学科专业基础综合,115,323,399
103581210002548,218先进技术研究院,085400电子信息,101思想政治理论,76,201英语一,71,301数学一,87,845自动控制理论,97,255,331
103581210001506,168研究生院科学岛分院,082701核能科学与工程,101思想政治理论,78,201英语一,73,301数学一,122,811反应堆物理,128,323,401
103581210000298,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,73,201英语一,68,301数学一,108,408计算机学科专业基础综合,123,299,372
103581210011482,225软件学院,085400电子信息,101思想政治理论,76,204英语二,64,302数学二,123,408计算机学科专业基础综合,93,280,356
103581210012489,226纳米学院,085600材料与化工,101思想政治理论,57,204英语二,63,302数学二,75,802材料科学基础,93,231,288
103581210011449,225软件学院,085400电子信息,101思想政治理论,71,204英语二,80,302数学二,135,408计算机学科专业基础综合,120,335,406
103581210011480,225软件学院,085400电子信息,101思想政治理论,66,204英语二,60,302数学二,110,408计算机学科专业基础综合,66,236,302
103581210010110,225软件学院,085400电子信息,101思想政治理论,63,204英语二,77,302数学二,113,408计算机学科专业基础综合,102,292,355
103581210000721,215计算机科学与技术学院,085400电子信息,101思想政治理论,72,201英语一,78,301数学一,83,408计算机学科专业基础综合,100,261,333
103581210012521,226纳米学院,085600材料与化工,101思想政治理论,66,204英语二,68,302数学二,115,802材料科学基础,98,281,347
103581210012709,226纳米学院,085600材料与化工,101思想政治理论,74,204英语二,66,302数学二,67,802材料科学基础,86,219,293
103581210008933,225软件学院,085400电子信息,101思想政治理论,75,204英语二,82,302数学二,150,408计算机学科专业基础综合,132,364,439
103581210012187,225软件学院,085400电子信息,101思想政治理论,76,204英语二,70,302数学二,138,408计算机学科专业基础综合,113,321,397
103581210008504,225软件学院,085400电子信息,101思想政治理论,75,204英语二,85,302数学二,126,408计算机学科专业基础综合,117,328,403
103581210011321,225软件学院,085400电子信息,101思想政治理论,77,204英语二,83,302数学二,105,408计算机学科专业基础综合,117,305,382
103581210008417,225软件学院,085400电子信息,101思想政治理论,77,204英语二,69,302数学二,135,408计算机学科专业基础综合,116,320,397
103581210003091,218先进技术研究院,085400电子信息,101思想政治理论,72,201英语一,66,301数学一,100,929半导体物理,129,295,367
103581210012640,226纳米学院,085600材料与化工,101思想政治理论,75,204英语二,81,302数学二,135,802材料科学基础,131,347,422
103581210000102,215计算机科学与技术学院,085400电子信息,101思想政治理论,75,201英语一,77,301数学一,139,408计算机学科专业基础综合,124,340,415
103581210009767,225软件学院,085400电子信息,101思想政治理论,66,204英语二,76,302数学二,133,408计算机学科专业基础综合,118,327,393
103581210008703,225软件学院,085400电子信息,101思想政治理论,72,204英语二,83,302数学二,116,408计算机学科专业基础综合,112,311,383
103581210009867,225软件学院,085400电子信息,101思想政治理论,75,204英语二,80,302数学二,132,408计算机学科专业基础综合,116,328,403
103581210008155,225软件学院,085400电子信息,101思想政治理论,66,204英语二,81,302数学二,128,408计算机学科专业基础综合,114,323,389
103581210011520,225软件学院,085400电子信息,101思想政治理论,79,204英语二,87,302数学二,141,408计算机学科专业基础综合,136,364,443
103581210012362,226纳米学院,085600材料与化工,101思想政治理论,65,204英语二,72,302数学二,132,802材料科学基础,102,306,371
103581210012789,226纳米学院,085600材料与化工,101思想政治理论,62,204英语二,54,302数学二,79,802材料科学基础,81,214,276
103581210011119,225软件学院,085400电子信息,101思想政治理论,74,204英语二,80,302数学二,108,408计算机学科专业基础综合,104,292,366
103581210009682,225软件学院,085400电子信息,101思想政治理论,67,204英语二,66,302数学二,118,408计算机学科专业基础综合,109,293,360
103581210000899,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,74,201英语一,65,301数学一,111,408计算机学科专业基础综合,111,287,361
103581210012905,209工程科学学院,085800能源动力,101思想政治理论,77,204英语二,75,302数学二,126,833热工基础,135,336,413
103581210010746,225软件学院,085400电子信息,101思想政治理论,63,204英语二,73,302数学二,116,408计算机学科专业基础综合,118,307,370
103581210012702,226纳米学院,085600材料与化工,101思想政治理论,74,204英语二,70,302数学二,97,802材料科学基础,105,272,346
103581210011733,225软件学院,085400电子信息,101思想政治理论,67,204英语二,76,302数学二,128,408计算机学科专业基础综合,99,303,370
103581210000198,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,68,201英语一,67,301数学一,115,408计算机学科专业基础综合,113,295,363
103581210002571,218先进技术研究院,085400电子信息,101思想政治理论,70,201英语一,61,301数学一,98,845自动控制理论,82,241,311
103581210009860,225软件学院,085400电子信息,101思想政治理论,77,204英语二,69,302数学二,101,408计算机学科专业基础综合,108,278,355
103581210012477,226纳米学院,085600材料与化工,101思想政治理论,63,204英语二,55,302数学二,81,802材料科学基础,82,218,281
103581210012588,226纳米学院,085600材料与化工,101思想政治理论,74,204英语二,51,302数学二,115,802材料科学基础,83,249,323
103581210011515,225软件学院,085400电子信息,101思想政治理论,73,204英语二,82,302数学二,130,408计算机学科专业基础综合,113,325,398
103581210011198,225软件学院,085400电子信息,101思想政治理论,71,204英语二,81,302数学二,112,408计算机学科专业基础综合,128,321,392
103581210000156,229大数据学院,085400电子信息,101思想政治理论,65,201英语一,58,301数学一,96,408计算机学科专业基础综合,112,266,331
103581210009414,225软件学院,085400电子信息,101思想政治理论,65,204英语二,74,302数学二,111,408计算机学科专业基础综合,122,307,372
103581210009064,225软件学院,085400电子信息,101思想政治理论,76,204英语二,86,302数学二,133,408计算机学科专业基础综合,112,331,407
103581210008242,225软件学院,085400电子信息,101思想政治理论,69,204英语二,80,302数学二,131,408计算机学科专业基础综合,103,314,383
103581210003622,217环境科学与光电技术学院,083000环境科学与工程,101思想政治理论,81,201英语一,72,302数学二,109,841细胞生物学,72,253,334
103581210011343,218先进技术研究院,085400电子信息,101思想政治理论,70,204英语二,83,302数学二,138,408计算机学科专业基础综合,96,317,387
103581210012019,225软件学院,085400电子信息,101思想政治理论,78,204英语二,88,302数学二,121,408计算机学科专业基础综合,117,326,404
103581210010917,218先进技术研究院,085400电子信息,101思想政治理论,65,204英语二,71,302数学二,114,408计算机学科专业基础综合,106,291,356
103581210012764,226纳米学院,085600材料与化工,101思想政治理论,68,204英语二,54,302数学二,96,802材料科学基础,92,242,310
103581210010626,225软件学院,085400电子信息,101思想政治理论,68,204英语二,82,302数学二,114,408计算机学科专业基础综合,111,307,375
103581210010452,225软件学院,085400电子信息,101思想政治理论,70,204英语二,70,302数学二,90,408计算机学科专业基础综合,105,265,335
103581210012452,226纳米学院,085600材料与化工,101思想政治理论,67,204英语二,68,302数学二,101,802材料科学基础,89,258,325
103581210009341,225软件学院,085400电子信息,101思想政治理论,65,204英语二,73,302数学二,111,408计算机学科专业基础综合,108,292,357
103581210011165,225软件学院,085400电子信息,101思想政治理论,69,204英语二,66,302数学二,135,408计算机学科专业基础综合,138,339,408
103581210010645,225软件学院,085400电子信息,101思想政治理论,75,204英语二,85,302数学二,129,408计算机学科专业基础综合,119,333,408
103581210012722,226纳米学院,085600材料与化工,101思想政治理论,75,204英语二,71,302数学二,84,802材料科学基础,92,247,322
103581210010900,225软件学院,085400电子信息,101思想政治理论,70,204英语二,62,302数学二,145,408计算机学科专业基础综合,116,323,393
103581210009449,225软件学院,085400电子信息,101思想政治理论,63,204英语二,75,302数学二,124,408计算机学科专业基础综合,124,323,386
103581210011020,225软件学院,085400电子信息,101思想政治理论,76,204英语二,59,302数学二,117,408计算机学科专业基础综合,115,291,367
103581210008172,225软件学院,085400电子信息,101思想政治理论,65,204英语二,75,302数学二,89,408计算机学科专业基础综合,115,279,344
103581210003662,168研究生院科学岛分院,080501材料物理与化学,101思想政治理论,77,201英语一,63,302数学二,123,853分析化学,120,306,383
103581210012026,225软件学院,085400电子信息,101思想政治理论,71,204英语二,88,302数学二,135,408计算机学科专业基础综合,121,344,415
103581210008151,225软件学院,085400电子信息,101思想政治理论,73,204英语二,77,302数学二,121,408计算机学科专业基础综合,127,325,398
103581210010277,225软件学院,085400电子信息,101思想政治理论,81,204英语二,79,302数学二,131,408计算机学科专业基础综合,119,329,410
103581210012425,226纳米学院,085600材料与化工,101思想政治理论,72,204英语二,62,302数学二,99,802材料科学基础,94,255,327
103581210009221,225软件学院,085400电子信息,101思想政治理论,73,204英语二,77,302数学二,132,408计算机学科专业基础综合,113,322,395
103581210009657,225软件学院,085400电子信息,101思想政治理论,83,204英语二,80,302数学二,138,408计算机学科专业基础综合,92,310,393
103581210010637,225软件学院,085400电子信息,101思想政治理论,76,204英语二,82,302数学二,118,408计算机学科专业基础综合,130,330,406
103581210010337,225软件学院,085400电子信息,101思想政治理论,62,204英语二,84,302数学二,124,408计算机学科专业基础综合,117,325,387
103581210012563,226纳米学院,085600材料与化工,101思想政治理论,78,204英语二,85,302数学二,119,802材料科学基础,112,316,394
103581210010654,225软件学院,085400电子信息,101思想政治理论,76,204英语二,52,302数学二,142,408计算机学科专业基础综合,110,304,380
103581210012499,168研究生院科学岛分院,085600材料与化工,101思想政治理论,70,204英语二,79,302数学二,107,802材料科学基础,86,272,342
103581210011858,225软件学院,085400电子信息,101思想政治理论,74,204英语二,71,302数学二,128,408计算机学科专业基础综合,104,303,377
103581210002446,218先进技术研究院,085400电子信息,101思想政治理论,76,201英语一,64,301数学一,122,845自动控制理论,118,304,380
103581210012469,226纳米学院,085600材料与化工,101思想政治理论,75,204英语二,78,302数学二,139,802材料科学基础,111,328,403
103581210000143,215计算机科学与技术学院,085400电子信息,101思想政治理论,74,201英语一,71,301数学一,99,408计算机学科专业基础综合,99,269,343
103581210010303,225软件学院,085400电子信息,101思想政治理论,67,204英语二,76,302数学二,94,408计算机学科专业基础综合,113,283,350
103581210010030,225软件学院,085400电子信息,101思想政治理论,66,204英语二,89,302数学二,143,408计算机学科专业基础综合,117,349,415
103581210009120,225软件学院,085400电子信息,101思想政治理论,68,204英语二,83,302数学二,125,408计算机学科专业基础综合,129,337,405
103581210009562,225软件学院,085400电子信息,101思想政治理论,79,204英语二,72,302数学二,145,408计算机学科专业基础综合,100,317,396
103581210008186,225软件学院,085400电子信息,101思想政治理论,71,204英语二,69,302数学二,124,408计算机学科专业基础综合,118,311,382
103581210012224,225软件学院,085400电子信息,101思想政治理论,75,204英语二,70,302数学二,133,408计算机学科专业基础综合,129,332,407
103581210013080,168研究生院科学岛分院,085600材料与化工,101思想政治理论,75,204英语二,61,302数学二,118,853分析化学,114,293,368
103581210010706,225软件学院,085400电子信息,101思想政治理论,74,204英语二,78,302数学二,128,408计算机学科专业基础综合,102,308,382
103581210011951,225软件学院,085400电子信息,101思想政治理论,73,204英语二,88,302数学二,115,408计算机学科专业基础综合,122,325,398
103581210010190,225软件学院,085400电子信息,101思想政治理论,65,204英语二,53,302数学二,107,408计算机学科专业基础综合,96,256,321
103581210012599,226纳米学院,085600材料与化工,101思想政治理论,65,204英语二,58,302数学二,84,802材料科学基础,88,230,295
103581210004739,229大数据学院,025200应用统计,101思想政治理论,78,201英语一,72,303数学三,146,432统计学,123,341,419
103581210011624,225软件学院,085400电子信息,101思想政治理论,75,204英语二,71,302数学二,140,408计算机学科专业基础综合,121,332,407
103581210000709,215计算机科学与技术学院,085400电子信息,101思想政治理论,70,201英语一,79,301数学一,114,408计算机学科专业基础综合,132,325,395
103581210005642,203物理学院,070400天文学,101思想政治理论,66,201英语一,72,617普通物理A,74,807电动力学A,125,271,337
103581210000589,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,67,201英语一,63,301数学一,90,408计算机学科专业基础综合,121,274,341
103581210010057,225软件学院,085400电子信息,101思想政治理论,68,204英语二,70,302数学二,119,408计算机学科专业基础综合,118,307,375
103581210000015,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,74,201英语一,68,301数学一,111,408计算机学科专业基础综合,120,299,373
103581210010369,225软件学院,085400电子信息,101思想政治理论,70,204英语二,73,302数学二,117,408计算机学科专业基础综合,94,284,354
103581210011155,225软件学院,085400电子信息,101思想政治理论,65,204英语二,65,302数学二,148,408计算机学科专业基础综合,112,325,390
103581210012490,226纳米学院,085600材料与化工,101思想政治理论,58,204英语二,58,302数学二,94,802材料科学基础,99,251,309
103581210013036,168研究生院科学岛分院,085400电子信息,101思想政治理论,57,204英语二,62,302数学二,85,845自动控制理论,41,188,245
103581210012750,168研究生院科学岛分院,085600材料与化工,101思想政治理论,61,204英语二,69,302数学二,101,802材料科学基础,99,269,330
103581210010227,225软件学院,085400电子信息,101思想政治理论,69,204英语二,80,302数学二,101,408计算机学科专业基础综合,119,300,369
103581210011547,225软件学院,085400电子信息,101思想政治理论,69,204英语二,70,302数学二,118,408计算机学科专业基础综合,116,304,373
103581210000964,215计算机科学与技术学院,085400电子信息,101思想政治理论,69,201英语一,72,301数学一,105,408计算机学科专业基础综合,101,278,347
103581210009049,225软件学院,085400电子信息,101思想政治理论,75,204英语二,87,302数学二,122,408计算机学科专业基础综合,127,336,411
103581210012369,226纳米学院,085600材料与化工,101思想政治理论,69,204英语二,69,302数学二,82,802材料科学基础,100,251,320
103581210012934,168研究生院科学岛分院,085400电子信息,101思想政治理论,72,204英语二,81,302数学二,129,843信号与系统,124,334,406
103581210011194,225软件学院,085400电子信息,101思想政治理论,74,204英语二,79,302数学二,131,408计算机学科专业基础综合,107,317,391
103581210010271,225软件学院,085400电子信息,101思想政治理论,74,204英语二,69,302数学二,126,408计算机学科专业基础综合,115,310,384
103581210007745,206化学与材料科学学院,070300化学,101思想政治理论,78,201英语一,68,621物理化学,113,854有机化学,88,269,347
103581210011869,225软件学院,085400电子信息,101思想政治理论,69,204英语二,71,302数学二,131,408计算机学科专业基础综合,97,299,368
103581210011158,225软件学院,085400电子信息,101思想政治理论,65,204英语二,65,302数学二,124,408计算机学科专业基础综合,97,286,351
103581210000504,215计算机科学与技术学院,085400电子信息,101思想政治理论,69,201英语一,50,301数学一,97,408计算机学科专业基础综合,116,263,332
103581210012630,226纳米学院,085600材料与化工,101思想政治理论,70,204英语二,65,302数学二,82,802材料科学基础,80,227,297
103581210000081,229大数据学院,085400电子信息,101思想政治理论,69,201英语一,76,301数学一,93,408计算机学科专业基础综合,110,279,348
103581210009911,225软件学院,085400电子信息,101思想政治理论,80,204英语二,58,302数学二,138,408计算机学科专业基础综合,100,296,376
103581210000223,218先进技术研究院,085400电子信息,101思想政治理论,63,201英语一,56,301数学一,99,408计算机学科专业基础综合,115,270,333
103581210010065,225软件学院,085400电子信息,101思想政治理论,64,204英语二,69,302数学二,135,408计算机学科专业基础综合,94,298,362
103581210000644,215计算机科学与技术学院,081200计算机科学与技术,101思想政治理论,76,201英语一,76,301数学一,131,408计算机学科专业基础综合,124,331,407
103581210008474,225软件学院,085400电子信息,101思想政治理论,73,204英语二,74,302数学二,138,408计算机学科专业基础综合,122,334,407
103581210011770,225软件学院,085400电子信息,101思想政治理论,71,204英语二,84,302数学二,110,408计算机学科专业基础综合,110,304,375
103581210008123,225软件学院,085400电子信息,101思想政治理论,69,204英语二,84,302数学二,119,408计算机学科专业基础综合,129,332,401
103581210011646,225软件学院,085400电子信息,101思想政治理论,74,204英语二,67,302数学二,133,408计算机学科专业基础综合,93,293,367
